sale_date,product,flavour,customization,quantity_value,quantity_units,price,mode_of_payment,toppers,delivery,delivery_charges,latitude,longitude,product_raw,flavour_raw,year_,month_,day_,dow_,week_,quarter_
12-09-2022,cake,strawberry,Frozen elsa,1000,gram,1500,acc,,,,11.06809,76.99948,cake,strawberry,2022,9,12,1,37,3
15-09-2022,cake,rosemilk,,1000,gram,1200,acc,,,,11.0567,77.04674,cake,rosemilk,2022,9,15,4,37,3
01-10-2022,cake,chocolate,redrose with photo print topper,1000,gram,1600,acc,,,,10.99512,77.01432,cake,chocolate,2022,10,1,6,39,4
12-06-2022,cake,mango,cocomelon,1000,gram,1400,acc,,,,,,cake,mango,2022,6,12,0,23,2
31-05-2021,cake,blackforest,,500,gram,400,acc,,no,,,,cake,blackforest,2021,5,31,1,22,2
02-06-2021,cake,fusionberries,,500,gram,650,acc,,no,,,,cake,fussionberries,2021,6,2,3,22,2
01-10-2022,cake,whiteforest,,1000,gram,900,acc,,,,11.06149,77.0871,cake,whiteforest,2022,10,1,6,39,4
16-09-2022,cake,lotus_biscoff,,1000,gram,1400,acc,,,,11.05631,77.06245,cake,lotusbiscoff,2022,9,16,5,37,3
07-10-2022,cake,mango,,1000,gram,900,acc,,,,11.06496,77.10584,cake,mango,2022,10,7,5,40,4
14-10-2022,cake,truffle,,1000,gram,900,cash,,,,,,cake,truffle,2022,10,14,5,41,4
17-10-2022,cake,rosemilk,Barbie,1000,gram,1600,acc,,,,11.08475,77.03468,cake,rosemilk,2022,10,17,1,42,4
18-10-2022,cake,strawberry,,1000,gram,950,,,,,11.0642,77.10582,cake,strawberry,2022,10,18,2,42,4
19-10-2022,cake,butterscotch,,1000,gram,1000,acc,,,,11.02521,77.06031,cake,butterscotch,2022,10,19,3,42,4
23-10-2022,cake,,voliball,1000,gram,1200,acc,,,,,,cake,,2022,10,23,0,42,4
24-10-2022,cake,chocolate,redleart,1000,gram,1500,acc,,,,11.00121,77.00893,cake,chocolate,2022,10,24,1,43,4
25-10-2022,cake,chocolate,6month baby cake,1000,gram,1400,acc,,,,11.01665,77.13308,cake,chocolate,2022,10,25,2,43,4
01-11-2022,cake,greenapple,,1000,gram,950,,,,,11.06472,77.10556,caken,green apple,2022,11,1,2,44,4
04-11-2022,cake,,jungle theam,1000,gram,1500,acc,,,,,,cake,,2022,11,4,5,44,4
07-11-2022,cake,mango,velvet heart,1000,gram,1500,acc,,,,11.06118,77.08609,cake,mango,2022,11,7,1,45,4
08-11-2022,cake,blackforest,,1000,gram,850,acc,,,,11.06397,77.08163,cake,blackforest,2022,11,8,2,45,4
09-11-2022,,chocomango,,1000,gram,1000,cash,,,,11.0484,77.12139,,chocomango,2022,11,9,3,45,4
09-11-2022,,whiteforest,,1000,gram,900,,,,,11.0609,77.0826,,whiteforest,2022,11,9,3,45,4
10-11-2022,cake,blackforest,anniversary photoprint,1000,gram,1000,cash,,,,11.04697,77.08186,cake,blackforest,2022,11,10,4,45,4
16-11-2022,cake,misc_&_combo,mom to be,1000,gram,1400,acc,,,,11.0639,77.08156,cake,wholewheat chocolate,2022,11,16,3,46,4
19-11-2022,cake,truffle,,1000,gram,1000,acc,,,,11.03314,77.14833,cake,truffle,2022,11,19,6,46,4
19-11-2022,cake,whiteforest,elephant cake,1000,gram,1200,acc,,,,11.01706,76.98327,cake,whiteforest,2022,11,19,6,46,4
20-11-2022,cake,hazelnut,,1000,gram,1500,acc,,,,,,cake,hazelnuts,2022,11,20,0,46,4
21-11-2022,cake,rosemilk,,1000,gram,1300,acc,,,,11.04496,76.97428,cake,rosemilk,2022,11,21,1,47,4
27-11-2022,cake,blueberry,teddy bear family,1000,gram,1400,acc,,,,11.07815,77.03745,cake,blueberry,2022,11,27,0,47,4
30-11-2022,cake,strawberry,Mickey mouse,1000,gram,1300,cash,,,,11.08168,77.03524,cake,strawberry,2022,11,30,3,48,4
07-12-2022,cake,chocolate,pink girl cake,1000,gram,1600,cash,,,,11.05972,77.07955,cake,chocolate,2022,12,7,3,49,4
07-12-2022,cake,chocomango,,1000,gram,1000,acc,,,,11.06304,77.08253,cake,chocomango,2022,12,7,3,49,4
07-12-2022,cake,misc_&_combo,,1000,gram,1000,,,,,11.06442,77.10618,cake,tiramesu,2022,12,7,3,49,4
09-12-2022,cake,truffle,,1000,gram,1400,cash,,,,11.10226,77.17806,cake,truffle,2022,12,9,5,49,4
12-12-2022,cake,strawberry,,1000,gram,950,acc,,,,11.0639,77.08156,cake,strawberry,2022,12,12,1,50,4
20-12-2022,cake,truffle,,1000,gram,1000,cash,,,,11.06396,77.0817,cake,truffle,2022,12,20,2,51,4
24-12-2022,misc_&_combo,,,1000,gram,1400,acc,,,,10.982987,76.99679,chocolate fudge cake,,2022,12,24,6,51,4
08-05-2021,cake,blackforest,,1000,gram,780,acc,,,,,,cake,blackforest,2021,5,8,6,18,2
12-02-2021,cake,chocomango,,1000,gram,900,,,,,,,cake,chocomango,2021,2,12,5,6,1
13-12-2022,cake,chocolate,,1000,gram,1000,acc,,,,,,cake,chocolate,2022,12,13,2,50,4
11-02-2022,cake,chocolate,,1000,gram,1100,acc,,,,,,cake,chocolate,2022,2,11,5,6,1
10-06-2022,cake,pineapple,,1000,gram,900,,,no,,,,cake,pineapple,2022,6,10,5,23,2
15-08-2022,cake,lotus_biscoff,,1000,gram,1200,,,,,,,cake,biscoff,2022,8,15,1,33,3
24-10-2021,cake,lotus_biscoff,,1000,gram,1400,,,,,,,cake,lotus,2021,10,24,0,42,4
01-10-2022,cake,rasmalai,,1000,gram,1500,acc,,,,,,cake,rasamalai,2022,10,1,6,39,4
02-03-2022,cake,lotus_biscoff,,1000,gram,1400,acc,,no,,,,cake,lotusbiscoff,2022,3,2,3,9,1
19-03-2022,cake,chocolate,jungle theam,1000,gram,1700,acc,,,,10.93619,76.9996,cake,chocolate,2022,3,19,6,11,1
22-03-2022,cake,snickers,blue and white,1000,gram,1900,acc,,,,11.00877,77.07852,cake,Snickers,2022,3,22,2,12,1
28-03-2022,cake,chocolate,silver white fondant,1000,gram,,,,,,,,cake,chocolate,2022,3,28,1,13,1
30-03-2022,cake,truffle,,1000,gram,1000,,,,,11.06985,77.10856,cake,truffle,2022,3,30,3,13,1
04-05-2022,cake,rosemilk,chinshan,1500,gram,1900,acc,,,,,,cake,rosemilk,2022,5,4,3,18,2
09-06-2022,cake,truffle,shinchan,1500,gram,1800,acc,,,,,,cake,truffle,2022,6,9,4,23,2
27-01-2021,cake,chocolate,tower,1000,gram,950,acc,,no,,,,cake,chocolate,2021,1,27,3,4,1
07-02-2021,cake,strawberry,,1000,gram,800,cash,,yes,,11.017,77.12553,cake,straberry,2021,2,7,0,5,1
18-04-2021,cake,oreo,doctor themed,1000,gram,1700,acc,,yes,,11.01774,76.98339,cake,oreo,2021,4,18,0,15,2
19-04-2021,cake,strawberry,donuts,1000,gram,1300,cash,,yes,,11.07293,77.08395,cake,straberry,2021,4,19,1,16,2
24-04-2021,cake,chocolate,half completed cake blue with macarons,1000,gram,1595,acc,,yes,200,11.00488,77.27593,cake,chocolate,2021,4,24,6,16,2
24-04-2021,cake,whiteforest,couple cake,1000,gram,1350,acc,,yes,,11.0661,76.98779,cake,whiteforst,2021,4,24,6,16,2
26-04-2021,cake,pineapple,half colour cake,1000,gram,1400,acc,250,yes,,10.98985,77.27976,cake,pine apple,2021,4,26,1,17,2
03-01-2021,cake,chocochip,gem topper,1000,gram,1200,acc,,no,,,,cake,chocochip,2021,1,3,0,53,1
30-07-2021,cake,chocovanilla,Pink drip,1000,gram,1200,acc,,yes,50,11.0337053,76.9689522,cake,chocovanilla,2021,7,30,5,30,3
30-07-2021,cake,blackforest,,1000,gram,800,cash,,no,,,,cake,blackforest,2021,7,30,5,30,3
26-02-2022,cake,truffle,square,1000,gram,1000,acc,,,,11.05634,77.01343,cake,truffle,2022,2,26,6,8,1
26-02-2022,cake,kesarbadam,,1000,gram,1300,acc,,,,,,cake,kesarbadham,2022,2,26,6,8,1
26-02-2022,cake,kesarbadam,,1000,gram,1300,acc,,no,,,,cake,kesarbadham,2022,2,26,6,8,1
01-04-2022,cake,chocolate,,1000,gram,990,acc,,,,11.00259,77.03909,cake,chocolate,2022,4,1,5,13,2
11-04-2022,cake,pineapple,,1000,gram,950,acc,,,,11.07146,77.10528,cake,pine apple,2022,4,11,1,15,2
13-04-2022,cake,rasmalai,,1000,gram,1500,acc,,,,11.08577,77.13196,cake,rasamalai,2022,4,13,3,15,2
05-03-2022,cake,mango,pink and gray with flower,1000,gram,1700,acc,,,,11.01781,77.2022,cake,mango,2022,3,5,6,9,1
06-03-2022,cake,pineapple,6month yellow,1000,gram,1200,acc,,,,11.08664,77.13361,cake,pineapple,2022,3,6,0,9,1
07-03-2022,cake,chocolate,,1000,gram,950,acc,,no,,,,cake,chocolate,2022,3,7,1,10,1
07-03-2022,cake,chocolate,violet hearts,1000,gram,1500,acc,,,,11.05534,77.06552,cake,chocolate,2022,3,7,1,10,1
09-03-2022,cake,chocolate,blue cake,1000,gram,1500,acc,,,,11.05077,77.1272,cake,chocolate,2022,3,9,3,10,1
24-05-2021,cake,whiteforest,,1000,gram,859,acc,,no,,,,cake,whiteforest,2021,5,24,1,21,2
25-05-2021,cake,redvelvet,,1000,gram,1400,acc,,,,,,cake,redvelvet,2021,5,25,2,21,2
23-06-2022,cake,chocolate,saree drapting,1000,gram,1700,acc,,,,11.1088,77.03054,cake,chocolate,2022,6,23,4,25,2
22-02-2021,cake,chocolate,kitkat gold,1000,gram,1600,acc,,yes,,,,cake,chocolate,2021,2,22,1,8,1
22-02-2021,cake,chocolate,,1000,gram,850,acc,,yes,,11.07418,77.10331,cake,chocolate,2021,2,22,1,8,1
28-01-2022,cake,mango,,1000,gram,900,cash,,no,,,,cake,mango,2022,1,28,5,4,1
30-01-2022,cake,whiteforest,,1000,gram,1300,acc,,,,,,cake,whiteforest,2022,1,30,0,4,1
30-01-2022,cake,truffle,,1000,gram,1000,acc,,,,11.05137,77.07919,cake,truffle,2022,1,30,0,4,1
05-02-2022,cake,whiteforest,,1000,gram,900,cash,,no,,,,cake,whiteforest,2022,2,5,6,5,1
05-02-2022,cake,snickers,gray buttercream,1000,gram,1900,acc,,yes,,11.0051,77.0793,cake,Snickers,2022,2,5,6,5,1
06-02-2022,cake,strawberry,,1000,gram,1500,acc,,yes,,11.10223,77.16961,cake,strawberry,2022,2,6,0,5,1
25-12-2022,cake,mango,,1000,gram,850,acc,,,,11.06495,77.0819,cake,mango,2022,12,25,0,51,4
29-12-2022,cake,chocolate,6 month gir baby,1000,gram,1400,acc,,,,,,cake,chocolate,2022,12,29,4,52,4
30-12-2022,cake,truffle,mom blue cake,1000,gram,1400,,,,,,,cake,truffle,2022,12,30,5,52,4
31-12-2022,fruit_cake,fruitcake,,1000,gram,1000,acc,,,,,,fruit cake,fruit cake,2022,12,31,6,52,4
07-08-2021,cake,chocolate,,1000,gram,900,acc,,yes,,11.0477,77.08596,cake,chocolate,2021,8,7,6,31,3
27-08-2021,cake,chocolate,pubg,1000,gram,1600,acc,,yes,,11.11194,77.31187,cake,chocolate,2021,8,27,5,34,3
04-11-2021,hamper,,,2,box,1200,acc,,,,,,hamper,,2021,11,4,4,44,4
09-04-2022,cake,chocolate,orange with copper drip,1000,gram,1755,acc,,,,11.00911,76.98019,cake,chocolate,2022,4,9,6,14,2
29-05-2021,cake,truffle,,1000,gram,900,acc,,no,,,,cake,truffle,2021,5,29,6,21,2
30-05-2021,cake,strawberry,,1000,gram,900,acc,,no,,,,cake,strawberry,2021,5,30,0,21,2
31-05-2021,cake,chocomango,,1000,gram,900,acc,,no,,,,cake,chocomango delight,2021,5,31,1,22,2
04-06-2021,cake,strawberry,mickey,1000,gram,980,acc,,no,,,,cake,strawberry,2021,6,4,5,22,2
07-06-2021,,chocolate,peppa pig,1000,gram,1200,,,no,,,,,chocolate,2021,6,7,1,23,2
09-06-2021,cake,blackforest,,1000,gram,800,cash,,no,,,,cake,blackforest,2021,6,9,3,23,2
10-06-2021,cake,strawberry,,1000,gram,900,acc,,no,,,,cake,strawberry,2021,6,10,4,23,2
11-03-2022,cake,mango,Krishna,1000,gram,1400,cash,,,,11.07056,77.0382,cake,mango,2022,3,11,5,10,1
13-03-2022,cake,chocolate,tower cake with Macarons,1000,gram,1300,cash,,,,11.02262,77.022,cake,chocolate,2022,3,13,0,10,1
14-03-2022,cake,mango,blue cake,1000,gram,1400,acc,,,,11.03466,77.02364,cake,mango,2022,3,14,1,11,1
15-03-2022,cake,truffle,,1000,gram,1000,acc,,,,11.05226,77.06655,cake,truffle,2022,3,15,2,11,1
18-03-2022,cake,chocolate,,1000,gram,1000,acc,,,,,,cake,chocolate,2022,3,18,5,11,1
17-12-2022,cake,kesarbadam,,1000,gram,1200,,,,,11.14566,77.20376,cake,kesarbadham,2022,12,17,6,50,4
18-11-2022,cake,chocolate,2tier pinkey star cake,2500,gram,3500,acc,,,,10.99849,76.96426,cake,chocolate,2022,11,18,5,46,4
23-07-2021,cake,truffle,football,2500,gram,3000,acc,,no,,,,cake,truffle,2021,7,23,5,29,3
30-04-2021,cake,misc_&_combo,animal themed tire cake,2500,gram,,,,,,,,cake,chocolate &straberry,2021,4,30,5,17,2
02-10-2021,cake,blackforest,cake in forest,2500,gram,2500,acc,,yes,,11.01067,76.96188,cake,blackforest,2021,10,2,6,39,4
27-06-2022,cake,blueberry,lavender colour cake with flowers,1500,gram,1950,acc,,,,,,cake,blueberry,2022,6,27,1,26,2
24-11-2021,cake,truffle,tiercake with flowers,2500,gram,,,,,,11.01068,76.96127,cake,truffle,2021,11,24,3,47,4
21-02-2022,cake,redvelvet,,2500,gram,3500,cash,,,,11.03185,77.01878,cake,redvelvet,2022,2,21,1,8,1
03-12-2022,cake,chocolate,1st birthday  candy land cake with girl,2500,gram,4500,acc,,,,11.05136,77.06562,cake,chocolate cake,2022,12,3,6,48,4
03-12-2022,cake,blackforest,,2500,gram,2000,cash,,,,11.06392,77.08152,cake,blackforest,2022,12,3,6,48,4
27-01-2021,cake,blueberry,tirecake pinkeye sweril,2500,gram,3000,acc,,no,,,,cake,blueberry,2021,1,27,3,4,1
11-04-2022,cake,blackforest,unicorn theam,2500,gram,2500,acc,,,,,,cake,blackforest,2022,4,11,1,15,2
09-08-2022,cake,hazelnut,,2500,gram,4000,acc,,,,,,cake,hazelnut cake,2022,8,9,2,32,3
23-07-2021,cake,redvelvet,,2000,gram,3000,acc,,yes,,11.00521,77.03553,cake,redvelvet,2021,7,23,5,29,3
07-01-2021,cake,fusionberries,,2000,gram,1700,,,no,,,,cake,fussionberries,2021,1,7,4,1,1
24-01-2021,cake,pineapple,engagement flowers cake,2000,gram,2200,acc,,no,,,,cake,pineapple,2021,1,24,0,3,1
25-01-2021,cake,truffle,,2000,gram,1700,cash,,yes,,11.03775,77.03057,cake,truffle,2021,1,25,1,4,1
01-02-2021,cake,fusionberries,tirecake,2000,gram,2400,acc,,,,,,cake,fussionberries,2021,2,1,1,5,1
22-02-2021,cake,chocolate,cow,2000,gram,2600,acc,,yes,,11.05998,77.08324,cake,chocolate,2021,2,22,1,8,1
26-02-2021,cake,strawberry,rainbow,2000,gram,2300,cash,80,yes,,11.09394,77.1813,cake,straberry,2021,2,26,5,8,1
04-06-2021,cake,chocolate,,2000,gram,1800,acc,,no,,,,cake,chocolate,2021,6,4,5,22,2
07-04-2021,cake,rose,unicorn,2000,gram,2500,acc,,yes,,11.01774,76.98339,cake,rose,2021,4,7,3,14,2
26-04-2021,cake,strawberry,baby shower cake,2000,gram,2400,cash,,yes,,11.10515,77.17505,cake,straberry,2021,4,26,1,17,2
04-07-2021,cake,strawberry,Mermaid,2000,gram,3200,acc,,no,,,,cake,strawberry,2021,7,4,0,26,3
15-07-2021,cake,strawberry,Stephane baby girl,2000,gram,2500,acc,,no,,,,cake,strawberry,2021,7,15,4,28,3
22-07-2021,cake,mango,rainbow,2000,gram,2000,cash,,no,,,,cake,mango,2021,7,22,4,29,3
02-08-2021,cake,strawberry,underwater world,2000,gram,2400,acc,,yes,,11.0599,77.08333,cake,strawberry,2021,8,2,1,31,3
20-08-2021,cake,chocovanilla,cow farm,2000,gram,2000,acc,,yes,,11.05948,77.08261,cake,chocovanilla,2021,8,20,5,33,3
28-05-2021,cake,chocolate,,2000,gram,1600,acc,,no,,,,cake,chocolate,2021,5,28,5,21,2
29-08-2021,cake,blackforest,,2000,gram,1900,cash,,yes,,11.09366,77.07139,cake,blackforest,2021,8,29,0,34,3
16-09-2021,cake,truffle,pinkey heart,2000,gram,2300,acc,,no,,,,cake,truffle,2021,9,16,4,37,3
17-09-2021,cake,pineapple,granney,2000,gram,2400,acc,,yes,,11.01195,76.99756,cake,pineapple,2021,9,17,5,37,3
22-09-2021,cake,chocochip,pree fire,2000,gram,2600,acc,,yes,,11.01136,76.98445,cake,chocochip,2021,9,22,3,38,3
09-10-2021,cake,chocolate,mini tire,2000,gram,2000,acc,,no,,,,cake,chocolate,2021,10,9,6,40,4
26-10-2021,cake,strawberry,Tom and Jerry,2000,gram,2500,cash,,no,,,,cake,strawberry,2021,10,26,2,43,4
01-11-2021,cake,pineapple,,2000,gram,1800,acc,,,,,,cake,pineapple,2021,11,1,1,44,4
03-11-2021,cake,fusionberries,rose tier cake,2000,gram,3000,acc,,,,11.10655,77.17777,cake,fusionberries,2021,11,3,3,44,4
05-11-2021,cake,chocolate,cars,2000,gram,3500,acc,,,,11.08024,76.99689,cake,chocolate,2021,11,5,5,44,4
15-11-2021,cake,truffle,cage cake,2000,gram,2500,acc,,,,11.03814,77.03938,cake,truffle,2021,11,15,1,46,4
20-11-2021,cake,mango,cars,2000,gram,2500,acc,,no,,,,cake,mango,2021,11,20,6,46,4
20-11-2021,cake,chocolate,,2000,gram,1900,acc,,,,11.04279,77.04447,cake,chocolate,2021,11,20,6,46,4
03-12-2021,cake,blackforest,,2000,gram,1600,acc,,no,,,,cake,blackforest,2021,12,3,5,48,4
26-12-2021,cake,butterscotch,,2000,gram,1800,acc,,,,11.06213,77.08158,cake,butterscotch,2021,12,26,0,51,4
07-01-2022,cake,strawberry,pinkey drip withpops,2000,gram,2400,cash,,no,,,,cake,strawberry,2022,1,7,5,1,1
07-02-2022,cake,truffle,,2000,gram,1900,acc,,yes,,11.02545,77.12462,cake,truffle,2022,2,7,1,6,1
08-02-2022,cake,strawberry,hencake,2000,gram,2800,acc,,no,,,,cake,strawberry,2022,2,8,2,6,1
01-05-2022,cake,strawberry,pinkey cake,2000,gram,2100,cash,,,,11.0018,77.0669,cake,strawberry,2022,5,1,0,17,2
28-05-2022,cake,chocolate,elephant (blue ),2000,gram,2700,acc,,,,11.04019,77.03952,cake,chocolate,2022,5,28,6,21,2
04-06-2022,cake,chocochunk,,2000,gram,2200,acc,,,,11.03506,77.02948,cake,chocochunk,2022,6,4,6,22,2
07-06-2022,cake,mango,unicorn,2000,gram,3000,,,no,,,,cake,mango,2022,6,7,2,23,2
12-06-2022,cake,mango,,2000,gram,2100,acc,,,,10.99962,77.01024,cake,mango,2022,6,12,0,23,2
16-06-2022,cake,mango,minion,2000,gram,2400,acc,,,,11.00389,77.05292,cake,mango,2022,6,16,4,24,2
21-06-2022,cake,chocolate,minion,2000,gram,2650,acc,,,,10.95412,76.97729,cake,chocolate,2022,6,21,2,25,2
24-07-2022,cake,lotus_biscoff,3rd birthday,2000,gram,3650,acc,,,,11.07805,77.03718,cake,biscoff,2022,7,24,0,29,3
13-08-2022,cake,caramel,green colour gaming cake,2000,gram,2500,acc,,,,,,cake,salted caramel,2022,8,13,6,32,3
20-08-2022,cake,pineapple,wedding cake,2000,gram,2800,acc,,,,,,cake,pineapple,2022,8,20,6,33,3
23-08-2022,cake,kesarbadam,1st year cake with teddy and golden moon,2000,gram,3200,acc,,,,11.08615,77.13378,cake,kesarbadham,2022,8,23,2,34,3
05-09-2022,cake,truffle,cake topped with beries,2000,gram,2000,acc,,,,11.03283,77.03492,cake,truffle,2022,9,5,1,36,3
06-09-2022,cake,lotus_biscoff,jcb thela with candies,2000,gram,3200,acc,,,,11.03239,77.02997,cake,lotusbiscof,2022,9,6,2,36,3
06-09-2022,cake,kesarbadam,,2000,gram,,,,,,11.03453,77.07331,cake,kesarbadham,2022,9,6,2,36,3
10-09-2022,cake,strawberry,candy pops,2000,gram,2500,acc,,,,11.09284,77.14558,cake,strawberry,2022,9,10,6,36,3
11-10-2022,cake,hazelnut,2tier cake,2000,gram,2000,cash,,,,,,cake,hazelnut,2022,10,11,2,41,4
22-11-2022,cake,chocochunk,bongs,2000,gram,2890,acc,,,,10.92258,76.98262,cake,chocochunk,2022,11,22,2,47,4
05-12-2022,cake,pineapple,teddy bear,2000,gram,2600,acc,,,,11.04839,77.11676,cake,pineapple,2022,12,5,1,49,4
12-12-2022,cake,pineapple,,2000,gram,1850,acc,,,,11.08519,77.12254,cake,pineapple,2022,12,12,1,50,4
20-12-2022,cake,pineapple,butterfly,2000,gram,2500,acc,,,,11.00298,77.13852,cake,pine apple,2022,12,20,2,51,4
01-03-2022,cake,chocolate,sendoff,2000,gram,2450,acc,,yes,,10.93619,76.9996,cake,chocolate,2022,3,1,2,9,1
23-03-2022,cake,misc_&_combo,,2000,gram,2000,,,,,,,cake,baby shower,2022,3,23,3,12,1
28-06-2022,cake,greenapple,,1000,gram,900,,,,,,,cake,green apple,2022,6,28,2,26,2
26-03-2022,cake,kesarbadam,,2000,gram,2400,acc,,,,11.08664,77.13361,cake,kesarbadham,2022,3,26,6,12,1
16-01-2021,,pineapple,,40,pcs,1600,acc,,no,,,,,pineapple.,2021,1,16,6,2,1
26-01-2021,cake,chocomango,engagement,2000,gram,2300,,,no,,,,cake,mango +chocolate,2021,1,26,2,4,1
01-04-2022,cake,chocolate,blue elephant,2000,gram,1760,acc,,,,11.00259,77.03909,cake,chocolate,2022,4,1,5,13,2
30-01-2022,cake,whiteforest,2tier cake with blue and white theam,2000,gram,2500,cash,,,,,,cake,whiteforest,2022,1,30,0,4,1
26-08-2021,cake,chocovanilla,,2000,gram,1950,acc,,yes,,11.03654,77.04205,cake,chocovanilla,2021,8,26,4,34,3
07-06-2021,cake,mango,piney farm,2000,gram,2400,,,no,,,,cake,mango,2021,6,7,1,23,2
26-06-2021,cake,chocolate,tirecake,2000,gram,2000,acc,,no,,,,cake,chocolate,2021,6,26,6,25,2
11-06-2021,cake,mango,tire cake,2000,gram,2100,acc,,no,,,,cake,mango,2021,6,11,5,23,2
15-10-2021,cake,chocovanilla,garden thea.,2000,gram,2600,acc,,yes,,,,cake,chocovanilla,2021,10,15,5,41,4
19-10-2021,cake,kesarbadam,pinkey tier cake,2000,gram,4000,cash,,,,,,cake,kesarbadhan,2021,10,19,2,42,4
05-12-2022,cake,truffle,redheart,2000,gram,2200,acc,,,,11.06143,77.03746,cake,truffle,2022,12,5,1,49,4
02-05-2021,cake,strawberry,JCB,2000,gram,2000,,,yes,,,,cake,straberry,2021,5,2,0,17,2
15-09-2021,cake,chocolate,whinnepooh,3000,gram,3900,acc,,no,,,,cake,chocolate cake,2021,9,15,3,37,3
04-01-2022,cake,chocolate,pikachu,3000,gram,3500,acc,,no,,,,cake,chocolate,2022,1,4,2,1,1
04-01-2022,cake,truffle,babyshark,3000,gram,3900,acc,,no,,,,cake,truffle,2022,1,4,2,1,1
25-05-2021,cake,truffle,,500,gram,500,acc,,,,,,cake,truffle,2021,5,25,2,21,2
13-05-2021,cake,chocolate,,500,gram,450,acc,,no,,,,cake,chocolate,2021,5,13,4,19,2
28-02-2022,cake,blackforest,,500,gram,500,cash,,no,,,,cake,blackforest,2022,2,28,1,9,1
07-11-2022,cake,chocolate,2tier floral babyshower,3000,gram,3000,acc,,,,11.06397,77.08163,cake,chocolate,2022,11,7,1,45,4
